2025-11-22 18:09:30,473 | AEGIS.MAIN           | INFO     | --- INITIALIZING FORENSIC SUBSYSTEMS ---
2025-11-22 18:57:15,097 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (340.69). Sensors contradict Thermodynamics.
2025-11-22 18:57:16,098 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (348.58). Sensors contradict Thermodynamics.
2025-11-22 18:57:17,098 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (538.34). Sensors contradict Thermodynamics.
2025-11-22 18:57:18,097 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (477.58). Sensors contradict Thermodynamics.
2025-11-22 18:57:19,099 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (790.03). Sensors contradict Thermodynamics.
2025-11-22 18:57:20,100 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (812.13). Sensors contradict Thermodynamics.
2025-11-22 18:57:21,100 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (809.98). Sensors contradict Thermodynamics.
2025-11-22 18:57:22,102 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1082.55). Sensors contradict Thermodynamics.
2025-11-22 18:57:23,102 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1483.15). Sensors contradict Thermodynamics.
2025-11-22 18:57:24,102 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1661.56). Sensors contradict Thermodynamics.
2025-11-22 18:57:25,103 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1729.61). Sensors contradict Thermodynamics.
2025-11-22 18:57:26,104 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1777.61). Sensors contradict Thermodynamics.
2025-11-22 18:57:27,105 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1987.16). Sensors contradict Thermodynamics.
2025-11-22 18:57:28,106 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2199.83). Sensors contradict Thermodynamics.
2025-11-22 18:57:29,108 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2261.12). Sensors contradict Thermodynamics.
2025-11-22 18:57:30,108 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2263.73). Sensors contradict Thermodynamics.
2025-11-22 18:57:31,109 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2236.22). Sensors contradict Thermodynamics.
2025-11-22 18:57:32,109 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1993.86). Sensors contradict Thermodynamics.
2025-11-22 18:57:33,109 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1726.71). Sensors contradict Thermodynamics.
2025-11-22 18:57:34,110 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1549.80). Sensors contradict Thermodynamics.
2025-11-22 18:57:35,111 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1209.63). Sensors contradict Thermodynamics.
2025-11-22 18:57:36,112 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1245.96). Sensors contradict Thermodynamics.
2025-11-22 18:57:37,113 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (958.13). Sensors contradict Thermodynamics.
2025-11-22 18:57:38,113 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (706.91). Sensors contradict Thermodynamics.
2025-11-22 18:57:39,114 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (513.52). Sensors contradict Thermodynamics.
2025-11-22 18:57:40,115 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (491.38). Sensors contradict Thermodynamics.
2025-11-22 18:57:41,116 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (397.70). Sensors contradict Thermodynamics.
2025-11-22 18:57:42,118 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (271.21). Sensors contradict Thermodynamics.
2025-11-22 18:57:43,118 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (303.09). Sensors contradict Thermodynamics.
2025-11-22 18:57:44,120 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (357.35). Sensors contradict Thermodynamics.
2025-11-22 18:57:45,120 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (247.29). Sensors contradict Thermodynamics.
2025-11-22 18:57:46,121 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (336.96). Sensors contradict Thermodynamics.
2025-11-22 18:57:47,123 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (409.42). Sensors contradict Thermodynamics.
2025-11-22 18:57:48,122 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (429.56). Sensors contradict Thermodynamics.
2025-11-22 18:57:49,123 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (512.60). Sensors contradict Thermodynamics.
2025-11-22 18:57:50,123 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (677.79). Sensors contradict Thermodynamics.
2025-11-22 18:57:51,124 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (811.36). Sensors contradict Thermodynamics.
2025-11-22 18:57:52,124 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (926.91). Sensors contradict Thermodynamics.
2025-11-22 18:57:53,124 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1129.62). Sensors contradict Thermodynamics.
2025-11-22 18:57:54,125 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1357.71). Sensors contradict Thermodynamics.
2025-11-22 18:57:55,127 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1596.75). Sensors contradict Thermodynamics.
2025-11-22 18:57:57,129 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (18.00). Sensors contradict Thermodynamics.
2025-11-22 18:57:58,128 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (19.42). Sensors contradict Thermodynamics.
2025-11-22 18:57:59,130 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (21.82). Sensors contradict Thermodynamics.
2025-11-22 18:58:00,130 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (21.88). Sensors contradict Thermodynamics.
2025-11-22 18:58:01,132 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (20.24). Sensors contradict Thermodynamics.
2025-11-22 18:58:02,131 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (20.36). Sensors contradict Thermodynamics.
2025-11-22 18:58:03,131 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (22.23). Sensors contradict Thermodynamics.
2025-11-22 18:58:04,132 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (16.57). Sensors contradict Thermodynamics.
2025-11-22 18:58:05,133 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (14.68). Sensors contradict Thermodynamics.
2025-11-22 18:58:06,134 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1585.57). Sensors contradict Thermodynamics.
2025-11-22 18:58:07,134 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1384.79). Sensors contradict Thermodynamics.
2025-11-22 18:58:08,135 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1008.02). Sensors contradict Thermodynamics.
2025-11-22 18:58:09,136 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (821.18). Sensors contradict Thermodynamics.
2025-11-22 18:58:10,137 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (606.92). Sensors contradict Thermodynamics.
2025-11-22 18:58:11,137 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (591.85). Sensors contradict Thermodynamics.
2025-11-22 18:58:12,139 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (416.72). Sensors contradict Thermodynamics.
2025-11-22 18:58:13,139 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (295.90). Sensors contradict Thermodynamics.
2025-11-22 18:58:14,139 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (431.10). Sensors contradict Thermodynamics.
2025-11-22 18:58:15,139 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (360.90). Sensors contradict Thermodynamics.
2025-11-22 18:58:16,140 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (266.75). Sensors contradict Thermodynamics.
2025-11-22 18:58:17,141 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (263.72). Sensors contradict Thermodynamics.
2025-11-22 18:58:18,142 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (267.03). Sensors contradict Thermodynamics.
2025-11-22 18:58:19,142 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (410.41). Sensors contradict Thermodynamics.
2025-11-22 18:58:20,143 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (413.39). Sensors contradict Thermodynamics.
2025-11-22 18:58:21,144 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (498.19). Sensors contradict Thermodynamics.
2025-11-22 18:58:22,145 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (561.10). Sensors contradict Thermodynamics.
2025-11-22 18:58:23,146 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (768.43). Sensors contradict Thermodynamics.
2025-11-22 18:58:24,147 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1094.68). Sensors contradict Thermodynamics.
2025-11-22 18:58:25,148 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1149.42). Sensors contradict Thermodynamics.
2025-11-22 18:58:26,148 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1472.10). Sensors contradict Thermodynamics.
2025-11-22 18:58:27,149 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1842.40). Sensors contradict Thermodynamics.
2025-11-22 18:58:28,150 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1897.28). Sensors contradict Thermodynamics.
2025-11-22 18:58:29,150 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1796.18). Sensors contradict Thermodynamics.
2025-11-22 18:58:30,150 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2251.94). Sensors contradict Thermodynamics.
2025-11-22 18:58:31,152 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2025.19). Sensors contradict Thermodynamics.
2025-11-22 18:58:32,153 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2293.22). Sensors contradict Thermodynamics.
2025-11-22 18:58:33,153 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2073.93). Sensors contradict Thermodynamics.
2025-11-22 18:58:34,154 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2108.05). Sensors contradict Thermodynamics.
2025-11-22 18:58:35,154 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1710.31). Sensors contradict Thermodynamics.
2025-11-22 18:58:36,154 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1624.60). Sensors contradict Thermodynamics.
2025-11-22 18:58:37,155 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1486.38). Sensors contradict Thermodynamics.
2025-11-22 18:58:38,155 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1281.57). Sensors contradict Thermodynamics.
2025-11-22 18:58:39,157 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1102.06). Sensors contradict Thermodynamics.
2025-11-22 18:58:40,158 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (959.29). Sensors contradict Thermodynamics.
2025-11-22 18:58:41,159 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (721.04). Sensors contradict Thermodynamics.
2025-11-22 18:58:42,159 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (708.32). Sensors contradict Thermodynamics.
2025-11-22 18:58:43,159 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (449.97). Sensors contradict Thermodynamics.
2025-11-22 18:58:44,161 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (446.14). Sensors contradict Thermodynamics.
2025-11-22 18:58:45,162 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (434.98). Sensors contradict Thermodynamics.
2025-11-22 18:58:46,162 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (211.89). Sensors contradict Thermodynamics.
2025-11-22 18:58:47,164 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (194.95). Sensors contradict Thermodynamics.
2025-11-22 18:58:48,164 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (289.34). Sensors contradict Thermodynamics.
2025-11-22 18:58:49,165 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (397.08). Sensors contradict Thermodynamics.
2025-11-22 18:58:50,166 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (333.21). Sensors contradict Thermodynamics.
2025-11-22 18:58:51,167 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (426.98). Sensors contradict Thermodynamics.
2025-11-22 18:58:52,166 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (458.55). Sensors contradict Thermodynamics.
2025-11-22 18:58:53,167 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (736.30). Sensors contradict Thermodynamics.
2025-11-22 18:58:54,168 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (679.46). Sensors contradict Thermodynamics.
2025-11-22 18:58:55,169 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (936.58). Sensors contradict Thermodynamics.
2025-11-22 18:58:57,171 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (11.89). Sensors contradict Thermodynamics.
2025-11-22 18:58:58,172 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (16.87). Sensors contradict Thermodynamics.
2025-11-22 18:58:59,172 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (16.52). Sensors contradict Thermodynamics.
2025-11-22 18:59:00,173 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (19.21). Sensors contradict Thermodynamics.
2025-11-22 18:59:01,174 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (20.89). Sensors contradict Thermodynamics.
2025-11-22 18:59:02,174 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (19.83). Sensors contradict Thermodynamics.
2025-11-22 18:59:03,176 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (20.63). Sensors contradict Thermodynamics.
2025-11-22 18:59:04,176 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (19.44). Sensors contradict Thermodynamics.
2025-11-22 18:59:05,176 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (24.03). Sensors contradict Thermodynamics.
2025-11-22 18:59:06,177 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2163.34). Sensors contradict Thermodynamics.
2025-11-22 18:59:07,178 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1695.68). Sensors contradict Thermodynamics.
2025-11-22 18:59:08,180 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1465.42). Sensors contradict Thermodynamics.
2025-11-22 18:59:09,181 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1322.25). Sensors contradict Thermodynamics.
2025-11-22 18:59:10,182 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1331.66). Sensors contradict Thermodynamics.
2025-11-22 18:59:11,181 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1041.20). Sensors contradict Thermodynamics.
2025-11-22 18:59:12,182 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (688.42). Sensors contradict Thermodynamics.
2025-11-22 18:59:13,183 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (575.90). Sensors contradict Thermodynamics.
2025-11-22 18:59:14,184 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (610.74). Sensors contradict Thermodynamics.
2025-11-22 18:59:15,185 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (454.99). Sensors contradict Thermodynamics.
2025-11-22 18:59:16,186 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (487.98). Sensors contradict Thermodynamics.
2025-11-22 18:59:17,187 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (221.50). Sensors contradict Thermodynamics.
2025-11-22 18:59:18,188 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (330.51). Sensors contradict Thermodynamics.
2025-11-22 18:59:19,188 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (314.80). Sensors contradict Thermodynamics.
2025-11-22 18:59:20,189 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (243.16). Sensors contradict Thermodynamics.
2025-11-22 18:59:21,190 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (360.60). Sensors contradict Thermodynamics.
2025-11-22 18:59:22,191 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (425.97). Sensors contradict Thermodynamics.
2025-11-22 18:59:23,192 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (396.06). Sensors contradict Thermodynamics.
2025-11-22 18:59:24,192 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (616.45). Sensors contradict Thermodynamics.
2025-11-22 18:59:25,193 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (700.36). Sensors contradict Thermodynamics.
2025-11-22 18:59:26,194 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (909.62). Sensors contradict Thermodynamics.
2025-11-22 18:59:27,195 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1142.33). Sensors contradict Thermodynamics.
2025-11-22 18:59:28,197 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1081.67). Sensors contradict Thermodynamics.
2025-11-22 18:59:29,196 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1693.79). Sensors contradict Thermodynamics.
2025-11-22 18:59:30,197 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1650.92). Sensors contradict Thermodynamics.
2025-11-22 18:59:31,199 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1968.02). Sensors contradict Thermodynamics.
2025-11-22 18:59:32,200 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2116.31). Sensors contradict Thermodynamics.
2025-11-22 18:59:33,200 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2145.66). Sensors contradict Thermodynamics.
2025-11-22 18:59:34,201 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2015.73). Sensors contradict Thermodynamics.
2025-11-22 18:59:35,203 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1902.01). Sensors contradict Thermodynamics.
2025-11-22 18:59:36,202 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1898.36). Sensors contradict Thermodynamics.
2025-11-22 18:59:37,204 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2095.29). Sensors contradict Thermodynamics.
2025-11-22 18:59:38,203 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1764.64). Sensors contradict Thermodynamics.
2025-11-22 18:59:39,205 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1569.94). Sensors contradict Thermodynamics.
2025-11-22 18:59:40,204 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1373.67). Sensors contradict Thermodynamics.
2025-11-22 18:59:41,205 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1122.69). Sensors contradict Thermodynamics.
2025-11-22 18:59:42,207 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1008.26). Sensors contradict Thermodynamics.
2025-11-22 18:59:43,208 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (796.73). Sensors contradict Thermodynamics.
2025-11-22 18:59:44,209 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (771.01). Sensors contradict Thermodynamics.
2025-11-22 18:59:45,209 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (600.77). Sensors contradict Thermodynamics.
2025-11-22 18:59:46,210 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (442.99). Sensors contradict Thermodynamics.
2025-11-22 18:59:47,211 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (290.30). Sensors contradict Thermodynamics.
2025-11-22 18:59:48,212 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (278.40). Sensors contradict Thermodynamics.
2025-11-22 18:59:49,213 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (284.75). Sensors contradict Thermodynamics.
2025-11-22 18:59:50,213 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (286.30). Sensors contradict Thermodynamics.
2025-11-22 18:59:51,214 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (241.16). Sensors contradict Thermodynamics.
2025-11-22 18:59:52,214 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (442.96). Sensors contradict Thermodynamics.
2025-11-22 18:59:53,214 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (354.31). Sensors contradict Thermodynamics.
2025-11-22 18:59:54,215 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (445.74). Sensors contradict Thermodynamics.
2025-11-22 18:59:55,216 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (582.50). Sensors contradict Thermodynamics.
2025-11-22 18:59:58,218 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (8.92). Sensors contradict Thermodynamics.
2025-11-22 18:59:59,219 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (13.40). Sensors contradict Thermodynamics.
2025-11-22 19:00:00,221 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (13.61). Sensors contradict Thermodynamics.
2025-11-22 19:00:01,221 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (15.96). Sensors contradict Thermodynamics.
2025-11-22 19:00:02,222 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (18.42). Sensors contradict Thermodynamics.
2025-11-22 19:00:03,224 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (20.68). Sensors contradict Thermodynamics.
2025-11-22 19:00:04,224 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (19.93). Sensors contradict Thermodynamics.
2025-11-22 19:00:05,224 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (23.60). Sensors contradict Thermodynamics.
2025-11-22 19:00:06,226 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2790.29). Sensors contradict Thermodynamics.
2025-11-22 19:00:07,227 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2440.94). Sensors contradict Thermodynamics.
2025-11-22 19:00:08,228 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1922.16). Sensors contradict Thermodynamics.
2025-11-22 19:00:09,229 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2171.76). Sensors contradict Thermodynamics.
2025-11-22 19:00:10,230 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1881.13). Sensors contradict Thermodynamics.
2025-11-22 19:00:11,230 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1390.88). Sensors contradict Thermodynamics.
2025-11-22 19:00:12,231 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1132.47). Sensors contradict Thermodynamics.
2025-11-22 19:00:13,231 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1185.00). Sensors contradict Thermodynamics.
2025-11-22 19:00:14,233 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (884.90). Sensors contradict Thermodynamics.
2025-11-22 19:00:15,234 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (871.91). Sensors contradict Thermodynamics.
2025-11-22 19:00:16,236 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (488.24). Sensors contradict Thermodynamics.
2025-11-22 19:00:17,235 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (399.24). Sensors contradict Thermodynamics.
2025-11-22 19:00:18,236 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (508.16). Sensors contradict Thermodynamics.
2025-11-22 19:00:19,236 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (386.82). Sensors contradict Thermodynamics.
2025-11-22 19:00:20,237 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (281.34). Sensors contradict Thermodynamics.
2025-11-22 19:00:21,237 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (301.21). Sensors contradict Thermodynamics.
2025-11-22 19:00:22,237 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (219.15). Sensors contradict Thermodynamics.
2025-11-22 19:00:23,238 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (240.96). Sensors contradict Thermodynamics.
